row_type,year,race_name,session_name,session_kind,team,reference_driver_code,comparison_driver_code,reference_lap_number,comparison_lap_number,reference_lap_time_s,comparison_lap_time_s,matched_gap_s,compound,reference_stint,comparison_stint,stint_lap_index,weather_bucket,track_status_bucket,reference_position_start,reference_position_end,comparison_position_start,comparison_position_end,skip_reason
matched_pair,2026,Australian Grand Prix,Race,race,Haas F1 Team,BEA,OCO,50.0,43.0,84.467,85.106,0.6389999999999958,HARD,2.0,2.0,32,dry,green,7.0,7.0,11.0,11.0,
matched_pair,2026,Australian Grand Prix,Race,race,Haas F1 Team,BEA,OCO,52.0,45.0,84.264,85.228,0.9639999999999986,HARD,2.0,2.0,34,dry,green,7.0,7.0,11.0,11.0,
matched_pair,2026,Australian Grand Prix,Race,race,Haas F1 Team,BEA,OCO,53.0,46.0,84.615,86.221,1.6060000000000088,HARD,2.0,2.0,35,dry,green,7.0,7.0,11.0,11.0,
matched_pair,2026,Australian Grand Prix,Race,race,Haas F1 Team,BEA,OCO,55.0,48.0,84.5,85.019,0.5190000000000055,HARD,2.0,2.0,37,dry,green,7.0,7.0,11.0,11.0,
matched_pair,2026,Australian Grand Prix,Race,race,Haas F1 Team,BEA,OCO,3.0,3.0,86.384,86.567,0.18299999999999272,MEDIUM,1.0,1.0,3,dry,green,12.0,11.0,8.0,8.0,
matched_pair,2026,Australian Grand Prix,Race,race,Haas F1 Team,BEA,OCO,4.0,4.0,85.92,86.186,0.26600000000000534,MEDIUM,1.0,1.0,4,dry,green,11.0,11.0,8.0,8.0,
matched_pair,2026,Australian Grand Prix,Race,race,Haas F1 Team,BEA,OCO,6.0,6.0,85.969,85.569,-0.3999999999999915,MEDIUM,1.0,1.0,6,dry,green,11.0,10.0,8.0,8.0,
matched_pair,2026,Australian Grand Prix,Race,race,Haas F1 Team,BEA,OCO,7.0,7.0,85.195,85.087,-0.10799999999998988,MEDIUM,1.0,1.0,7,dry,green,10.0,10.0,8.0,8.0,
matched_pair,2026,Australian Grand Prix,Race,race,Haas F1 Team,BEA,OCO,8.0,8.0,86.046,85.029,-1.0170000000000101,MEDIUM,1.0,1.0,8,dry,green,10.0,11.0,8.0,8.0,
matched_pair,2026,Australian Grand Prix,Race,race,Haas F1 Team,BEA,OCO,9.0,9.0,85.397,85.552,0.15500000000000114,MEDIUM,1.0,1.0,9,dry,green,11.0,11.0,8.0,8.0,
