row_type,year,race_name,session_name,session_kind,team,reference_driver_code,comparison_driver_code,reference_lap_number,comparison_lap_number,reference_lap_time_s,comparison_lap_time_s,matched_gap_s,compound,reference_stint,comparison_stint,stint_lap_index,weather_bucket,track_status_bucket,reference_position_start,reference_position_end,comparison_position_start,comparison_position_end,skip_reason
matched_pair,2022,Bahrain Grand Prix,Race,race,Alfa Romeo,BOT,ZHO,16.0,17.0,100.259,98.348,-1.9110000000000016,MEDIUM,2.0,2.0,2.0,dry,green,17.0,16.0,18.0,16.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Alfa Romeo,BOT,ZHO,38.0,39.0,96.641,96.685,0.0439999999999969,MEDIUM,3.0,3.0,2.0,dry,green,13.0,12.0,13.0,13.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Alfa Romeo,BOT,ZHO,39.0,18.0,97.067,99.814,2.747,MEDIUM,3.0,2.0,3.0,dry,green,12.0,12.0,16.0,15.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Alfa Romeo,BOT,ZHO,18.0,19.0,98.901,98.63,-0.2710000000000008,MEDIUM,2.0,2.0,4.0,dry,green,13.0,13.0,15.0,13.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Alfa Romeo,BOT,ZHO,40.0,41.0,97.497,96.745,-0.7519999999999953,MEDIUM,3.0,3.0,4.0,dry,green,12.0,12.0,13.0,13.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Alfa Romeo,BOT,ZHO,19.0,20.0,98.831,98.954,0.1229999999999904,MEDIUM,2.0,2.0,5.0,dry,green,13.0,12.0,13.0,13.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Alfa Romeo,BOT,ZHO,41.0,42.0,97.687,97.522,-0.164999999999992,MEDIUM,3.0,3.0,5.0,dry,green,12.0,12.0,13.0,13.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Alfa Romeo,BOT,ZHO,20.0,21.0,98.96,99.047,0.0870000000000033,MEDIUM,2.0,2.0,6.0,dry,green,12.0,12.0,13.0,13.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Alfa Romeo,BOT,ZHO,42.0,43.0,97.498,97.667,0.1689999999999969,MEDIUM,3.0,3.0,6.0,dry,green,12.0,11.0,13.0,12.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Alfa Romeo,BOT,ZHO,21.0,22.0,99.279,99.351,0.0720000000000027,MEDIUM,2.0,2.0,7.0,dry,green,12.0,12.0,13.0,13.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Alfa Romeo,BOT,ZHO,22.0,23.0,99.774,99.304,-0.4699999999999988,MEDIUM,2.0,2.0,8.0,dry,green,12.0,12.0,13.0,13.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Alfa Romeo,BOT,ZHO,23.0,24.0,99.339,99.582,0.242999999999995,MEDIUM,2.0,2.0,9.0,dry,green,12.0,12.0,13.0,13.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Alfa Romeo,BOT,ZHO,24.0,25.0,99.65,99.849,0.198999999999998,MEDIUM,2.0,2.0,10.0,dry,green,12.0,12.0,13.0,13.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Alfa Romeo,BOT,ZHO,25.0,26.0,100.341,99.742,-0.5989999999999895,MEDIUM,2.0,2.0,11.0,dry,green,12.0,12.0,13.0,12.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Alfa Romeo,BOT,ZHO,26.0,27.0,99.777,100.07,0.2929999999999921,MEDIUM,2.0,2.0,12.0,dry,green,12.0,11.0,12.0,12.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Alfa Romeo,BOT,ZHO,27.0,28.0,100.338,100.004,-0.333999999999989,MEDIUM,2.0,2.0,13.0,dry,green,11.0,11.0,12.0,12.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Alfa Romeo,BOT,ZHO,28.0,29.0,99.88,100.446,0.5660000000000025,MEDIUM,2.0,2.0,14.0,dry,green,11.0,11.0,12.0,12.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Alfa Romeo,BOT,ZHO,30.0,31.0,99.268,99.748,0.480000000000004,MEDIUM,2.0,2.0,16.0,dry,green,10.0,10.0,11.0,10.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Alfa Romeo,BOT,ZHO,31.0,32.0,99.806,99.814,0.0079999999999955,MEDIUM,2.0,2.0,17.0,dry,green,10.0,9.0,10.0,10.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Alfa Romeo,BOT,ZHO,32.0,33.0,99.65,99.842,0.191999999999993,MEDIUM,2.0,2.0,18.0,dry,green,9.0,9.0,10.0,9.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Alfa Romeo,BOT,ZHO,33.0,34.0,99.815,99.851,0.0360000000000013,MEDIUM,2.0,2.0,19.0,dry,green,9.0,8.0,9.0,9.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Alfa Romeo,BOT,ZHO,34.0,35.0,99.739,99.954,0.2149999999999892,MEDIUM,2.0,2.0,20.0,dry,green,8.0,8.0,9.0,8.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Alfa Romeo,BOT,ZHO,35.0,36.0,99.619,100.185,0.5660000000000025,MEDIUM,2.0,2.0,21.0,dry,green,8.0,7.0,8.0,8.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Alfa Romeo,BOT,ZHO,2.0,2.0,100.817,101.229,0.4120000000000061,SOFT,1.0,1.0,2.0,dry,green,14.0,14.0,19.0,18.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Alfa Romeo,BOT,ZHO,3.0,3.0,100.732,100.183,-0.5489999999999924,SOFT,1.0,1.0,3.0,dry,green,14.0,14.0,18.0,17.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Alfa Romeo,BOT,ZHO,4.0,4.0,101.127,100.393,-0.7339999999999947,SOFT,1.0,1.0,4.0,dry,green,14.0,14.0,17.0,16.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Alfa Romeo,BOT,ZHO,6.0,6.0,101.003,101.461,0.4579999999999984,SOFT,1.0,1.0,6.0,dry,green,14.0,13.0,15.0,15.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Alfa Romeo,BOT,ZHO,7.0,7.0,101.287,100.62,-0.6670000000000016,SOFT,1.0,1.0,7.0,dry,green,13.0,13.0,15.0,14.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Alfa Romeo,BOT,ZHO,52.0,52.0,97.06,98.278,1.2180000000000035,SOFT,4.0,4.0,7.0,dry,green,8.0,8.0,13.0,12.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Alfa Romeo,BOT,ZHO,53.0,8.0,96.599,102.11,5.510999999999996,SOFT,4.0,1.0,8.0,dry,green,8.0,8.0,14.0,14.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Alfa Romeo,BOT,ZHO,9.0,54.0,100.586,97.247,-3.338999999999998,SOFT,1.0,4.0,9.0,dry,green,12.0,12.0,12.0,11.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Alfa Romeo,BOT,ZHO,10.0,10.0,100.788,101.339,0.5510000000000019,SOFT,1.0,1.0,10.0,dry,green,12.0,12.0,14.0,13.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Alfa Romeo,BOT,ZHO,55.0,55.0,97.217,97.132,-0.0849999999999937,SOFT,4.0,4.0,10.0,dry,green,7.0,7.0,11.0,11.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Alfa Romeo,BOT,ZHO,11.0,11.0,101.075,101.057,-0.0180000000000006,SOFT,1.0,1.0,11.0,dry,green,12.0,12.0,13.0,13.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Alfa Romeo,BOT,ZHO,56.0,56.0,97.26,97.154,-0.1060000000000087,SOFT,4.0,4.0,11.0,dry,green,7.0,7.0,11.0,11.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Alfa Romeo,BOT,ZHO,12.0,12.0,101.073,101.281,0.2080000000000126,SOFT,1.0,1.0,12.0,dry,green,12.0,10.0,13.0,11.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Alfa Romeo,BOT,ZHO,13.0,13.0,101.291,101.4,0.1090000000000088,SOFT,1.0,1.0,13.0,dry,green,10.0,10.0,11.0,12.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,AlphaTauri,GAS,TSU,17.0,18.0,98.868,98.76,-0.1079999999999898,MEDIUM,2.0,2.0,3.0,dry,green,8.0,8.0,12.0,11.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,AlphaTauri,GAS,TSU,18.0,19.0,98.888,99.011,0.1229999999999904,MEDIUM,2.0,2.0,4.0,dry,green,8.0,8.0,11.0,11.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,AlphaTauri,GAS,TSU,19.0,20.0,99.416,99.069,-0.3469999999999942,MEDIUM,2.0,2.0,5.0,dry,green,8.0,8.0,11.0,11.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,AlphaTauri,GAS,TSU,20.0,21.0,99.134,99.294,0.1599999999999966,MEDIUM,2.0,2.0,6.0,dry,green,8.0,8.0,11.0,11.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,AlphaTauri,GAS,TSU,21.0,22.0,99.083,99.574,0.4909999999999996,MEDIUM,2.0,2.0,7.0,dry,green,8.0,8.0,11.0,11.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,AlphaTauri,GAS,TSU,22.0,23.0,99.152,99.569,0.4170000000000016,MEDIUM,2.0,2.0,8.0,dry,green,8.0,8.0,11.0,11.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,AlphaTauri,GAS,TSU,23.0,24.0,99.31,99.576,0.2659999999999911,MEDIUM,2.0,2.0,9.0,dry,green,8.0,8.0,11.0,11.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,AlphaTauri,GAS,TSU,25.0,26.0,99.485,99.871,0.3859999999999957,MEDIUM,2.0,2.0,11.0,dry,green,8.0,8.0,11.0,10.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,AlphaTauri,GAS,TSU,27.0,28.0,99.919,99.952,0.0330000000000012,MEDIUM,2.0,2.0,13.0,dry,green,8.0,8.0,10.0,10.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,AlphaTauri,GAS,TSU,2.0,2.0,100.169,100.697,0.5280000000000058,SOFT,1.0,1.0,2.0,dry,green,8.0,8.0,12.0,12.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,AlphaTauri,GAS,TSU,3.0,3.0,99.968,100.618,0.6499999999999915,SOFT,1.0,1.0,3.0,dry,green,8.0,8.0,12.0,12.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,AlphaTauri,GAS,TSU,4.0,4.0,100.158,100.958,0.7999999999999972,SOFT,1.0,1.0,4.0,dry,green,8.0,8.0,12.0,12.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,AlphaTauri,GAS,TSU,5.0,5.0,100.249,100.363,0.1140000000000043,SOFT,1.0,1.0,5.0,dry,green,8.0,8.0,12.0,11.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,AlphaTauri,GAS,TSU,6.0,6.0,100.474,100.611,0.1370000000000004,SOFT,1.0,1.0,6.0,dry,green,8.0,8.0,11.0,11.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,AlphaTauri,GAS,TSU,7.0,7.0,100.433,100.754,0.3209999999999979,SOFT,1.0,1.0,7.0,dry,green,8.0,8.0,11.0,11.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,AlphaTauri,GAS,TSU,8.0,8.0,100.684,101.351,0.6670000000000016,SOFT,1.0,1.0,8.0,dry,green,8.0,8.0,11.0,11.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,AlphaTauri,GAS,TSU,9.0,9.0,100.844,100.9,0.0560000000000115,SOFT,1.0,1.0,9.0,dry,green,8.0,8.0,11.0,11.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,AlphaTauri,GAS,TSU,10.0,10.0,100.981,101.182,0.2010000000000076,SOFT,1.0,1.0,10.0,dry,green,8.0,8.0,11.0,11.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,AlphaTauri,GAS,TSU,11.0,11.0,101.089,101.313,0.2240000000000037,SOFT,1.0,1.0,11.0,dry,green,8.0,8.0,11.0,10.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Alpine,ALO,OCO,27.0,32.0,97.995,98.298,0.3029999999999972,HARD,3.0,3.0,2.0,dry,green,14.0,14.0,13.0,12.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Alpine,ALO,OCO,28.0,33.0,98.908,98.11,-0.7980000000000018,HARD,3.0,3.0,3.0,dry,green,14.0,14.0,12.0,12.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Alpine,ALO,OCO,29.0,34.0,98.68,98.155,-0.5250000000000057,HARD,3.0,3.0,4.0,dry,green,14.0,14.0,12.0,12.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Alpine,ALO,OCO,30.0,35.0,98.626,98.307,-0.3190000000000026,HARD,3.0,3.0,5.0,dry,green,14.0,12.0,12.0,12.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Alpine,ALO,OCO,31.0,36.0,98.958,98.515,-0.4429999999999978,HARD,3.0,3.0,6.0,dry,green,12.0,11.0,12.0,12.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Alpine,ALO,OCO,32.0,37.0,99.153,98.851,-0.3020000000000067,HARD,3.0,3.0,7.0,dry,green,11.0,11.0,12.0,11.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Alpine,ALO,OCO,33.0,38.0,99.686,98.21,-1.4760000000000133,HARD,3.0,3.0,8.0,dry,green,11.0,11.0,11.0,9.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Alpine,ALO,OCO,34.0,39.0,99.208,98.612,-0.5960000000000036,HARD,3.0,3.0,9.0,dry,green,11.0,11.0,9.0,9.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Alpine,ALO,OCO,35.0,40.0,99.214,98.641,-0.5729999999999933,HARD,3.0,3.0,10.0,dry,green,11.0,11.0,9.0,9.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Alpine,ALO,OCO,36.0,41.0,99.389,98.584,-0.8049999999999926,HARD,3.0,3.0,11.0,dry,green,11.0,11.0,9.0,9.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Alpine,ALO,OCO,17.0,20.0,99.434,98.917,-0.5169999999999959,MEDIUM,2.0,2.0,6.0,dry,green,9.0,9.0,10.0,10.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Alpine,ALO,OCO,18.0,21.0,99.809,99.183,-0.6259999999999906,MEDIUM,2.0,2.0,7.0,dry,green,9.0,9.0,10.0,10.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Alpine,ALO,OCO,19.0,22.0,99.785,99.304,-0.4809999999999945,MEDIUM,2.0,2.0,8.0,dry,green,9.0,9.0,10.0,10.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Alpine,ALO,OCO,20.0,23.0,99.874,99.495,-0.3789999999999907,MEDIUM,2.0,2.0,9.0,dry,green,9.0,9.0,10.0,10.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Alpine,ALO,OCO,21.0,24.0,100.087,99.886,-0.2010000000000076,MEDIUM,2.0,2.0,10.0,dry,green,9.0,9.0,10.0,10.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Alpine,ALO,OCO,22.0,25.0,100.504,100.278,-0.2259999999999991,MEDIUM,2.0,2.0,11.0,dry,green,9.0,9.0,10.0,9.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Alpine,ALO,OCO,23.0,26.0,99.922,99.188,-0.7339999999999947,MEDIUM,2.0,2.0,12.0,dry,green,9.0,9.0,9.0,9.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Alpine,ALO,OCO,24.0,27.0,100.496,99.789,-0.7069999999999936,MEDIUM,2.0,2.0,13.0,dry,green,9.0,9.0,9.0,9.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Alpine,ALO,OCO,2.0,2.0,100.412,100.111,-0.3010000000000019,SOFT,1.0,1.0,2.0,dry,green,9.0,9.0,10.0,10.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Alpine,ALO,OCO,3.0,3.0,100.226,100.248,0.0220000000000055,SOFT,1.0,1.0,3.0,dry,green,9.0,9.0,10.0,10.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Alpine,ALO,OCO,4.0,4.0,100.097,100.209,0.1120000000000089,SOFT,1.0,1.0,4.0,dry,green,9.0,9.0,10.0,10.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Alpine,ALO,OCO,5.0,5.0,100.465,100.483,0.0180000000000006,SOFT,1.0,1.0,5.0,dry,green,9.0,9.0,10.0,10.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Alpine,ALO,OCO,6.0,6.0,100.658,100.558,-0.0999999999999943,SOFT,1.0,1.0,6.0,dry,green,9.0,9.0,10.0,10.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Alpine,ALO,OCO,7.0,7.0,100.823,100.782,-0.0409999999999968,SOFT,1.0,1.0,7.0,dry,green,9.0,9.0,10.0,10.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Alpine,ALO,OCO,9.0,9.0,101.448,100.819,-0.6289999999999907,SOFT,1.0,1.0,9.0,dry,green,10.0,10.0,9.0,9.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Alpine,ALO,OCO,52.0,10.0,97.538,100.992,3.454000000000008,SOFT,4.0,1.0,10.0,dry,green,11.0,11.0,9.0,9.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Alpine,ALO,OCO,53.0,11.0,97.396,101.082,3.685999999999993,SOFT,4.0,1.0,11.0,dry,green,11.0,11.0,9.0,9.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Alpine,ALO,OCO,54.0,12.0,97.303,101.094,3.790999999999997,SOFT,4.0,1.0,12.0,dry,green,11.0,10.0,9.0,8.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Alpine,ALO,OCO,55.0,56.0,97.672,97.68,0.0080000000000097,SOFT,4.0,4.0,13.0,dry,green,10.0,10.0,8.0,8.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Aston Martin,HUL,STR,39.0,40.0,98.819,97.861,-0.9579999999999984,MEDIUM,3.0,3.0,2.0,dry,green,20.0,20.0,16.0,16.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Aston Martin,HUL,STR,40.0,41.0,98.751,98.363,-0.3880000000000052,MEDIUM,3.0,3.0,3.0,dry,green,20.0,20.0,16.0,15.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Aston Martin,HUL,STR,41.0,42.0,98.361,98.127,-0.2340000000000088,MEDIUM,3.0,3.0,4.0,dry,green,20.0,20.0,15.0,15.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Aston Martin,HUL,STR,2.0,2.0,101.077,101.019,-0.0579999999999927,SOFT,1.0,1.0,2.0,dry,green,15.0,15.0,17.0,16.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Aston Martin,HUL,STR,21.0,20.0,99.18,98.94,-0.2400000000000091,SOFT,2.0,2.0,2.0,dry,green,20.0,20.0,19.0,18.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Aston Martin,HUL,STR,3.0,3.0,100.638,100.887,0.2489999999999952,SOFT,1.0,1.0,3.0,dry,green,15.0,15.0,16.0,16.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Aston Martin,HUL,STR,22.0,21.0,99.307,98.713,-0.5940000000000083,SOFT,2.0,2.0,3.0,dry,green,20.0,20.0,18.0,17.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Aston Martin,HUL,STR,4.0,4.0,101.189,101.931,0.7420000000000044,SOFT,1.0,1.0,4.0,dry,green,15.0,15.0,16.0,17.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Aston Martin,HUL,STR,23.0,22.0,99.22,99.655,0.4350000000000023,SOFT,2.0,2.0,4.0,dry,green,20.0,20.0,17.0,17.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Aston Martin,HUL,STR,5.0,5.0,102.49,101.715,-0.7749999999999915,SOFT,1.0,1.0,5.0,dry,green,15.0,16.0,17.0,17.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Aston Martin,HUL,STR,24.0,23.0,99.307,99.811,0.5040000000000049,SOFT,2.0,2.0,5.0,dry,green,20.0,20.0,17.0,17.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Aston Martin,HUL,STR,6.0,6.0,101.995,101.897,-0.0979999999999989,SOFT,1.0,1.0,6.0,dry,green,16.0,16.0,17.0,17.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Aston Martin,HUL,STR,25.0,24.0,99.689,99.887,0.1980000000000075,SOFT,2.0,2.0,6.0,dry,green,20.0,19.0,17.0,16.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Aston Martin,HUL,STR,7.0,7.0,101.912,101.827,-0.0850000000000079,SOFT,1.0,1.0,7.0,dry,green,16.0,16.0,17.0,17.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Aston Martin,HUL,STR,26.0,25.0,99.506,99.774,0.2680000000000007,SOFT,2.0,2.0,7.0,dry,green,19.0,19.0,16.0,16.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Aston Martin,HUL,STR,51.0,52.0,98.243,97.622,-0.6209999999999951,SOFT,4.0,4.0,7.0,dry,green,19.0,19.0,14.0,14.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Aston Martin,HUL,STR,8.0,8.0,102.177,102.174,-0.0030000000000001,SOFT,1.0,1.0,8.0,dry,green,16.0,16.0,17.0,17.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Aston Martin,HUL,STR,27.0,26.0,99.84,100.445,0.6049999999999898,SOFT,2.0,2.0,8.0,dry,green,19.0,19.0,16.0,16.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Aston Martin,HUL,STR,52.0,53.0,98.599,98.678,0.0789999999999935,SOFT,4.0,4.0,8.0,dry,green,19.0,19.0,14.0,14.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Aston Martin,HUL,STR,9.0,9.0,103.773,101.557,-2.215999999999994,SOFT,1.0,1.0,9.0,dry,green,16.0,17.0,17.0,16.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Aston Martin,HUL,STR,53.0,27.0,98.452,100.371,1.918999999999997,SOFT,4.0,2.0,9.0,dry,green,19.0,19.0,16.0,15.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Aston Martin,HUL,STR,10.0,10.0,103.228,102.35,-0.8780000000000001,SOFT,1.0,1.0,10.0,dry,green,17.0,17.0,16.0,15.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Aston Martin,HUL,STR,29.0,28.0,102.181,100.181,-2.0,SOFT,2.0,2.0,10.0,dry,green,19.0,19.0,15.0,15.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Aston Martin,HUL,STR,54.0,55.0,98.533,98.328,-0.2049999999999983,SOFT,4.0,4.0,10.0,dry,green,19.0,19.0,14.0,13.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Aston Martin,HUL,STR,11.0,11.0,102.603,102.343,-0.2599999999999909,SOFT,1.0,1.0,11.0,dry,green,17.0,17.0,15.0,15.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Aston Martin,HUL,STR,30.0,29.0,100.483,100.054,-0.429000000000002,SOFT,2.0,2.0,11.0,dry,green,19.0,19.0,15.0,15.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Aston Martin,HUL,STR,12.0,12.0,102.821,102.462,-0.3589999999999946,SOFT,1.0,1.0,12.0,dry,green,17.0,15.0,15.0,14.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Aston Martin,HUL,STR,31.0,30.0,100.473,100.85,0.3769999999999953,SOFT,2.0,2.0,12.0,dry,green,19.0,19.0,15.0,15.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Aston Martin,HUL,STR,13.0,13.0,101.942,102.235,0.2930000000000063,SOFT,1.0,1.0,13.0,dry,green,15.0,15.0,14.0,13.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Aston Martin,HUL,STR,32.0,31.0,101.036,100.855,-0.1809999999999973,SOFT,2.0,2.0,13.0,dry,green,19.0,18.0,15.0,15.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Aston Martin,HUL,STR,33.0,32.0,100.07,100.037,-0.032999999999987,SOFT,2.0,2.0,14.0,dry,green,18.0,18.0,15.0,15.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Aston Martin,HUL,STR,15.0,33.0,102.819,100.347,-2.4720000000000084,SOFT,1.0,2.0,15.0,dry,green,15.0,13.0,15.0,15.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Aston Martin,HUL,STR,16.0,34.0,103.615,100.363,-3.251999999999996,SOFT,1.0,2.0,16.0,dry,green,13.0,12.0,15.0,15.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Aston Martin,HUL,STR,36.0,17.0,100.658,101.858,1.2000000000000028,SOFT,2.0,1.0,17.0,dry,green,18.0,17.0,10.0,10.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Aston Martin,HUL,STR,18.0,36.0,103.59,100.484,-3.1060000000000088,SOFT,1.0,2.0,18.0,dry,green,15.0,17.0,15.0,14.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Ferrari,LEC,SAI,33.0,35.0,96.674,96.454,-0.220000000000013,MEDIUM,3.0,3.0,2.0,dry,green,3.0,3.0,3.0,3.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Ferrari,LEC,SAI,34.0,36.0,96.399,96.6,0.2009999999999934,MEDIUM,3.0,3.0,3.0,dry,green,3.0,1.0,3.0,3.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Ferrari,LEC,SAI,35.0,37.0,96.501,96.893,0.3919999999999959,MEDIUM,3.0,3.0,4.0,dry,green,1.0,1.0,3.0,3.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Ferrari,LEC,SAI,36.0,38.0,96.561,97.012,0.4509999999999934,MEDIUM,3.0,3.0,5.0,dry,green,1.0,1.0,3.0,3.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Ferrari,LEC,SAI,37.0,39.0,96.663,97.044,0.3810000000000002,MEDIUM,3.0,3.0,6.0,dry,green,1.0,1.0,3.0,3.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Ferrari,LEC,SAI,38.0,40.0,96.623,97.271,0.6479999999999961,MEDIUM,3.0,3.0,7.0,dry,green,1.0,1.0,3.0,3.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Ferrari,LEC,SAI,39.0,41.0,96.939,96.771,-0.1679999999999921,MEDIUM,3.0,3.0,8.0,dry,green,1.0,1.0,3.0,3.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Ferrari,LEC,SAI,40.0,42.0,96.807,97.269,0.4620000000000033,MEDIUM,3.0,3.0,9.0,dry,green,1.0,1.0,3.0,3.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Ferrari,LEC,SAI,41.0,43.0,97.044,97.26,0.2160000000000081,MEDIUM,3.0,3.0,10.0,dry,green,1.0,1.0,3.0,3.0,
matched_pair,2022,Bahrain Grand Prix,Race,race,Ferrari,LEC,SAI,2.0,2.0,97.853,98.649,0.7960000000000065,SOFT,1.0,1.0,2.0,dry,green,1.0,1.0,3.0,3.0,
