year,race_name,session_name,session_kind,team,driver_code,driver_median_s,n_construct_laps,field_median_s,n_field_drivers,n_field_teams,observed_driver_to_field_s,team_median_s,team_strength_same_session,team_strength_race_event,team_strength_race_season_mean,team_strength_race_trailing_mean,driver_rating_mu_s,team_target_s,is_normal_weekend,practice_signal_balanced,practice_signal_long_run,practice_signal_short_run,n_sessions_balanced,n_sessions_long_run,n_sessions_short_run
2022,Abu Dhabi Grand Prix,Race,race,McLaren,NOR,91.12950000000001,34,91.496,20,10,0.36649999999998784,91.34775,0.5555555555555556,0.5555555555555556,0.3907218442932729,,0.2594772926936577,0.10702270730633012,True,0.33777777777777784,0.5013333333333334,0.5031111111111112,3.0,3.0,3.0
2022,Abu Dhabi Grand Prix,Race,race,McLaren,RIC,91.566,34,91.496,20,10,-0.07000000000000739,91.34775,0.5555555555555556,0.5555555555555556,0.3907218442932729,,0.04057543152386005,-0.11057543152386744,True,0.33777777777777784,0.5013333333333334,0.5031111111111112,3.0,3.0,3.0
2022,Abu Dhabi Grand Prix,Race,race,Mercedes,HAM,90.358,32,91.496,20,10,1.137999999999991,90.461,0.8888888888888888,0.8888888888888888,0.8018379281537176,,-0.03013038881255811,1.1681303888125492,True,0.48266666666666663,0.8346666666666668,0.4222222222222222,3.0,3.0,3.0
2022,Abu Dhabi Grand Prix,Race,race,Mercedes,RUS,90.564,32,91.496,20,10,0.9320000000000022,90.461,0.8888888888888888,0.8888888888888888,0.8018379281537176,,-0.09081960026679484,1.022819600266797,True,0.48266666666666663,0.8346666666666668,0.4222222222222222,3.0,3.0,3.0
2022,Abu Dhabi Grand Prix,Race,race,Red Bull Racing,PER,90.5585,28,91.496,20,10,0.9375,90.34825000000001,1.0,1.0,0.9149007936507937,,0.6328857924494375,0.30461420755056245,True,0.8791111111111111,0.8604444444444445,0.8791111111111111,3.0,3.0,3.0
2022,Abu Dhabi Grand Prix,Race,race,Red Bull Racing,VER,90.138,28,91.496,20,10,1.3579999999999899,90.34825000000001,1.0,1.0,0.9149007936507937,,1.05349042621627,0.3045095737837198,True,0.8791111111111111,0.8604444444444445,0.8791111111111111,3.0,3.0,3.0
2022,Abu Dhabi Grand Prix,Race,race,Williams,ALB,91.553,38,91.496,20,10,-0.05700000000000216,91.84649999999999,0.2222222222222222,0.2222222222222222,0.16065162907268168,,0.26859346837757936,-0.3255934683775815,True,0.29866666666666675,0.30311111111111116,0.38933333333333336,3.0,3.0,3.0
2022,Abu Dhabi Grand Prix,Race,race,Williams,LAT,92.14,38,91.496,20,10,-0.6440000000000055,91.84649999999999,0.2222222222222222,0.2222222222222222,0.16065162907268168,,-0.27089614105394466,-0.3731038589460608,True,0.29866666666666675,0.30311111111111116,0.38933333333333336,3.0,3.0,3.0
2022,Australian Grand Prix,Qualifying,qualifying,Alfa Romeo,BOT,79.555,4,79.40375,16,8,-0.15125000000000455,79.86225,0.2857142857142857,0.5,0.2804811507936508,0.11111111111111116,0.13799208001694666,-0.2892420800169512,True,0.4524444444444445,0.47911111111111115,0.4222222222222222,3.0,3.0,3.0
2022,Australian Grand Prix,Qualifying,qualifying,Alfa Romeo,ZHO,80.1695,4,79.40375,16,8,-0.765749999999997,79.86225,0.2857142857142857,0.5,0.2804811507936508,0.11111111111111116,-0.13799208001694666,-0.6277579199830504,True,0.4524444444444445,0.47911111111111115,0.4222222222222222,3.0,3.0,3.0
2022,Australian Grand Prix,Qualifying,qualifying,AlphaTauri,GAS,81.31,3,79.40375,16,8,-1.90625,80.52600000000001,0.0,0.25,0.4081547619047619,0.4444444444444444,-0.08121862419797127,-1.8250313758020287,True,0.3288888888888889,0.41600000000000004,0.40355555555555556,3.0,3.0,3.0
2022,Australian Grand Prix,Qualifying,qualifying,AlphaTauri,TSU,79.742,3,79.40375,16,8,-0.33825000000000216,80.52600000000001,0.0,0.25,0.4081547619047619,0.4444444444444444,-0.01826717338177214,-0.31998282661823,True,0.3288888888888889,0.41600000000000004,0.40355555555555556,3.0,3.0,3.0
2022,Australian Grand Prix,Qualifying,qualifying,Alpine,ALO,79.653,3,79.40375,16,8,-0.24925000000000352,79.629,0.4285714285714286,0.625,0.513154761904762,0.33333333333333337,0.14345355062000661,-0.39270355062001017,True,0.5075555555555555,0.608,0.5822222222222223,3.0,3.0,3.0
2022,Australian Grand Prix,Qualifying,qualifying,Alpine,OCO,79.605,3,79.40375,16,8,-0.2012500000000017,79.629,0.4285714285714286,0.625,0.513154761904762,0.33333333333333337,-0.06464507161486799,-0.13660492838513372,True,0.5075555555555555,0.608,0.5822222222222223,3.0,3.0,3.0
2022,Australian Grand Prix,Qualifying,qualifying,Ferrari,LEC,78.606,3,79.40375,16,8,0.7977500000000077,78.8925,0.8571428571428572,,0.8744164332399627,,0.4980360426406395,0.29971395735936823,True,0.9253333333333333,0.9697777777777776,0.8951111111111111,3.0,3.0,3.0
2022,Australian Grand Prix,Qualifying,qualifying,Ferrari,SAI,79.179,3,79.40375,16,8,0.22475000000000023,78.8925,0.8571428571428572,,0.8744164332399627,,0.42089768077579187,-0.19614768077579164,True,0.9253333333333333,0.9697777777777776,0.8951111111111111,3.0,3.0,3.0
2022,Australian Grand Prix,Qualifying,qualifying,Haas F1 Team,MAG,80.4235,4,79.40375,16,8,-1.019750000000002,80.32175000000001,0.1428571428571429,0.375,0.23926237161531283,0.0,-0.47901914619435665,-0.5407308538056452,True,0.24266666666666667,0.22844444444444445,0.2728888888888889,3.0,3.0,3.0
2022,Australian Grand Prix,Qualifying,qualifying,Haas F1 Team,MSC,80.22,4,79.40375,16,8,-0.8162499999999966,80.32175000000001,0.1428571428571429,0.375,0.23926237161531283,0.0,-0.5884665298845578,-0.22778347011543876,True,0.24266666666666667,0.22844444444444445,0.2728888888888889,3.0,3.0,3.0
2022,Australian Grand Prix,Qualifying,qualifying,McLaren,NOR,79.092,3,79.40375,16,8,0.3117500000000035,79.11099999999999,0.7142857142857143,0.875,0.3907218442932729,0.5555555555555556,0.12450891586109554,0.187241084138908,True,0.5955555555555556,0.6080000000000001,0.6257777777777778,3.0,3.0,3.0
2022,Australian Grand Prix,Qualifying,qualifying,McLaren,RIC,79.13,3,79.40375,16,8,0.2737500000000068,79.11099999999999,0.7142857142857143,0.875,0.3907218442932729,0.5555555555555556,-0.1338069192715026,0.4075569192715094,True,0.5955555555555556,0.6080000000000001,0.6257777777777778,3.0,3.0,3.0
2022,Australian Grand Prix,Qualifying,qualifying,Mercedes,HAM,79.2525,4,79.40375,16,8,0.15125000000000455,79.14625,0.5714285714285714,1.0,0.8018379281537176,0.8888888888888888,0.3949955738094543,-0.24374557380944978,True,0.6062222222222223,0.719111111111111,0.3964444444444445,3.0,3.0,3.0
2022,Australian Grand Prix,Qualifying,qualifying,Mercedes,RUS,79.03999999999999,4,79.40375,16,8,0.36375000000001023,79.14625,0.5714285714285714,1.0,0.8018379281537176,0.8888888888888888,0.45271685282537005,-0.08896685282535982,True,0.6062222222222223,0.719111111111111,0.3964444444444445,3.0,3.0,3.0
2022,Australian Grand Prix,Qualifying,qualifying,Red Bull Racing,PER,78.34,3,79.40375,16,8,1.0637499999999989,78.3695,1.0,0.75,0.9149007936507937,1.0,0.050894241176247655,1.0128557588237512,True,0.9635555555555555,0.8302222222222223,0.9635555555555555,3.0,3.0,3.0
2022,Australian Grand Prix,Qualifying,qualifying,Red Bull Racing,VER,78.399,3,79.40375,16,8,1.0047500000000014,78.3695,1.0,0.75,0.9149007936507937,1.0,0.44653785362151754,0.5582121463784838,True,0.9635555555555555,0.8302222222222223,0.9635555555555555,3.0,3.0,3.0
2022,Australian Grand Prix,Race,race,Alfa Romeo,BOT,84.483,38,84.46225,18,9,-0.020750000000006708,84.6465,0.5,0.5,0.2804811507936508,0.11111111111111116,0.10127365318653098,-0.12202365318653768,True,0.4524444444444445,0.47911111111111115,0.4222222222222222,3.0,3.0,3.0
2022,Australian Grand Prix,Race,race,Alfa Romeo,ZHO,84.81,38,84.46225,18,9,-0.3477500000000049,84.6465,0.5,0.5,0.2804811507936508,0.11111111111111116,-0.10127365318653098,-0.2464763468134739,True,0.4524444444444445,0.47911111111111115,0.4222222222222222,3.0,3.0,3.0
2022,Australian Grand Prix,Race,race,AlphaTauri,GAS,84.44149999999999,30,84.46225,18,9,0.020750000000006708,84.78075,0.25,0.25,0.4081547619047619,0.4444444444444444,0.03412313799982952,-0.013373137999822815,True,0.3288888888888889,0.41600000000000004,0.40355555555555556,3.0,3.0,3.0
2022,Australian Grand Prix,Race,race,AlphaTauri,TSU,85.12,30,84.46225,18,9,-0.6577500000000072,84.78075,0.25,0.25,0.4081547619047619,0.4444444444444444,-0.008871756926109803,-0.6488782430738974,True,0.3288888888888889,0.41600000000000004,0.40355555555555556,3.0,3.0,3.0
2022,Australian Grand Prix,Race,race,Alpine,ALO,84.618,23,84.46225,18,9,-0.1557499999999976,84.3925,0.625,0.625,0.513154761904762,0.33333333333333337,0.016901313346079846,-0.17265131334607747,True,0.5075555555555555,0.608,0.5822222222222223,3.0,3.0,3.0
2022,Australian Grand Prix,Race,race,Alpine,OCO,84.167,23,84.46225,18,9,0.2952499999999958,84.3925,0.625,0.625,0.513154761904762,0.33333333333333337,-0.12843307985374308,0.4236830798537389,True,0.5075555555555555,0.608,0.5822222222222223,3.0,3.0,3.0
2022,Australian Grand Prix,Race,race,Aston Martin,STR,85.542,15,84.46225,18,9,-1.0797500000000042,85.763,0.0,0.0,0.387531328320802,0.6666666666666667,-0.2745680106068059,-0.8051819893931983,True,0.2808888888888889,0.10488888888888889,0.2808888888888889,3.0,3.0,3.0
2022,Australian Grand Prix,Race,race,Aston Martin,VET,85.984,15,84.46225,18,9,-1.5217499999999973,85.763,0.0,0.0,0.387531328320802,0.6666666666666667,-0.23363630178821726,-1.28811369821178,True,0.2808888888888889,0.10488888888888889,0.2808888888888889,3.0,3.0,3.0
2022,Australian Grand Prix,Race,race,Haas F1 Team,MAG,85.06,24,84.46225,18,9,-0.5977500000000049,84.71600000000001,0.375,0.375,0.23926237161531283,0.0,-0.3934127617582333,-0.20433723824177158,True,0.24266666666666667,0.22844444444444445,0.2728888888888889,3.0,3.0,3.0
2022,Australian Grand Prix,Race,race,Haas F1 Team,MSC,84.372,24,84.46225,18,9,0.0902499999999975,84.71600000000001,0.375,0.375,0.23926237161531283,0.0,-0.26790288101912896,0.35815288101912646,True,0.24266666666666667,0.22844444444444445,0.2728888888888889,3.0,3.0,3.0
2022,Australian Grand Prix,Race,race,McLaren,NOR,83.86,35,84.46225,18,9,0.602249999999998,83.6665,0.875,0.875,0.3907218442932729,0.5555555555555556,0.2594772926936577,0.34277270730634024,True,0.5955555555555556,0.6080000000000001,0.6257777777777778,3.0,3.0,3.0
2022,Australian Grand Prix,Race,race,McLaren,RIC,83.473,35,84.46225,18,9,0.9892499999999984,83.6665,0.875,0.875,0.3907218442932729,0.5555555555555556,0.04057543152386005,0.9486745684761384,True,0.5955555555555556,0.6080000000000001,0.6257777777777778,3.0,3.0,3.0
2022,Australian Grand Prix,Race,race,Mercedes,HAM,83.1545,36,84.46225,18,9,1.3077499999999986,82.99225,1.0,1.0,0.8018379281537176,0.8888888888888888,-0.03013038881255811,1.3378803888125568,True,0.6062222222222223,0.719111111111111,0.3964444444444445,3.0,3.0,3.0
2022,Australian Grand Prix,Race,race,Mercedes,RUS,82.83,36,84.46225,18,9,1.632249999999999,82.99225,1.0,1.0,0.8018379281537176,0.8888888888888888,-0.09081960026679484,1.723069600266794,True,0.6062222222222223,0.719111111111111,0.3964444444444445,3.0,3.0,3.0
2022,Australian Grand Prix,Race,race,Red Bull Racing,PER,84.294,21,84.46225,18,9,0.16825000000000045,84.037,0.75,0.75,0.9149007936507937,1.0,0.6328857924494375,-0.4646357924494371,True,0.9635555555555555,0.8302222222222223,0.9635555555555555,3.0,3.0,3.0
2022,Australian Grand Prix,Race,race,Red Bull Racing,VER,83.78,21,84.46225,18,9,0.6822499999999962,84.037,0.75,0.75,0.9149007936507937,1.0,1.05349042621627,-0.37124042621627384,True,0.9635555555555555,0.8302222222222223,0.9635555555555555,3.0,3.0,3.0
2022,Australian Grand Prix,Race,race,Williams,ALB,85.553,19,84.46225,18,9,-1.0907499999999999,85.03399999999999,0.125,0.125,0.16065162907268168,0.2222222222222222,0.26859346837757936,-1.3593434683775794,True,0.0968888888888889,0.03644444444444446,0.15733333333333335,3.0,3.0,3.0
2022,Australian Grand Prix,Race,race,Williams,LAT,84.515,19,84.46225,18,9,-0.05275000000000318,85.03399999999999,0.125,0.125,0.16065162907268168,0.2222222222222222,-0.27089614105394466,0.21814614105394148,True,0.0968888888888889,0.03644444444444446,0.15733333333333335,3.0,3.0,3.0
2022,Azerbaijan Grand Prix,Qualifying,qualifying,AlphaTauri,GAS,102.957,3,102.5225,8,4,-0.4344999999999999,103.1665,0.33333333333333337,0.625,0.4081547619047619,0.23148148148148148,-0.08121862419797127,-0.3532813758020286,True,0.7697777777777778,0.6177777777777778,0.7333333333333334,3.0,3.0,3.0
2022,Azerbaijan Grand Prix,Qualifying,qualifying,AlphaTauri,TSU,103.376,3,102.5225,8,4,-0.853500000000011,103.1665,0.33333333333333337,0.625,0.4081547619047619,0.23148148148148148,-0.01826717338177214,-0.8352328266182389,True,0.7697777777777778,0.6177777777777778,0.7333333333333334,3.0,3.0,3.0
2022,Azerbaijan Grand Prix,Qualifying,qualifying,Ferrari,LEC,101.861,3,102.5225,8,4,0.6614999999999895,101.9745,0.6666666666666667,,0.8744164332399627,,0.4980360426406395,0.16346395735935004,True,0.8,0.7937777777777778,0.8728888888888889,3.0,3.0,3.0
2022,Azerbaijan Grand Prix,Qualifying,qualifying,Ferrari,SAI,102.088,3,102.5225,8,4,0.4344999999999999,101.9745,0.6666666666666667,,0.8744164332399627,,0.42089768077579187,0.013602319224208015,True,0.8,0.7937777777777778,0.8728888888888889,3.0,3.0,3.0
2022,Azerbaijan Grand Prix,Qualifying,qualifying,Mercedes,HAM,103.393,3,102.5225,8,4,-0.8705000000000069,103.18549999999999,0.0,0.875,0.8018379281537176,0.9259259259259259,0.3949955738094543,-1.2654955738094613,True,0.608,0.3857777777777778,0.6262222222222222,3.0,3.0,3.0
2022,Azerbaijan Grand Prix,Qualifying,qualifying,Mercedes,RUS,102.978,3,102.5225,8,4,-0.4555000000000007,103.18549999999999,0.0,0.875,0.8018379281537176,0.9259259259259259,0.45271685282537005,-0.9082168528253707,True,0.608,0.3857777777777778,0.6262222222222222,3.0,3.0,3.0
2022,Azerbaijan Grand Prix,Qualifying,qualifying,Red Bull Racing,PER,101.94,3,102.5225,8,4,0.582499999999996,101.9645,1.0,1.0,0.9149007936507937,0.7685185185185185,0.050894241176247655,0.5316057588237484,True,0.9555555555555555,0.9555555555555555,0.9555555555555555,3.0,3.0,3.0
2022,Azerbaijan Grand Prix,Qualifying,qualifying,Red Bull Racing,VER,101.989,3,102.5225,8,4,0.5334999999999894,101.9645,1.0,1.0,0.9149007936507937,0.7685185185185185,0.44653785362151754,0.08696214637847188,True,0.9555555555555555,0.9555555555555555,0.9555555555555555,3.0,3.0,3.0
2022,Azerbaijan Grand Prix,Race,race,Alfa Romeo,BOT,110.295,11,109.9045,18,9,-0.39050000000000296,110.44800000000001,0.25,0.25,0.2804811507936508,0.2777777777777778,0.10127365318653098,-0.49177365318653393,True,0.2888888888888889,0.3804444444444444,0.3493333333333334,3.0,3.0,3.0
2022,Azerbaijan Grand Prix,Race,race,Alfa Romeo,ZHO,110.601,11,109.9045,18,9,-0.6965000000000003,110.44800000000001,0.25,0.25,0.2804811507936508,0.2777777777777778,-0.10127365318653098,-0.5952263468134693,True,0.2888888888888889,0.3804444444444444,0.3493333333333334,3.0,3.0,3.0
2022,Azerbaijan Grand Prix,Race,race,AlphaTauri,GAS,109.619,23,109.9045,18,9,0.285499999999999,109.729,0.625,0.625,0.4081547619047619,0.23148148148148148,0.03412313799982952,0.25137686200016945,True,0.7697777777777778,0.6177777777777778,0.7333333333333334,3.0,3.0,3.0
2022,Azerbaijan Grand Prix,Race,race,AlphaTauri,TSU,109.839,23,109.9045,18,9,0.06550000000000011,109.729,0.625,0.625,0.4081547619047619,0.23148148148148148,-0.008871756926109803,0.07437175692610992,True,0.7697777777777778,0.6177777777777778,0.7333333333333334,3.0,3.0,3.0
2022,Azerbaijan Grand Prix,Race,race,Alpine,ALO,109.504,29,109.9045,18,9,0.40049999999999386,110.039,0.5,0.5,0.513154761904762,0.46759259259259256,0.016901313346079846,0.383598686653914,True,0.4684444444444445,0.3431111111111111,0.5048888888888889,3.0,3.0,3.0
2022,Azerbaijan Grand Prix,Race,race,Alpine,OCO,110.574,29,109.9045,18,9,-0.6694999999999993,110.039,0.5,0.5,0.513154761904762,0.46759259259259256,-0.12843307985374308,-0.5410669201462562,True,0.4684444444444445,0.3431111111111111,0.5048888888888889,3.0,3.0,3.0
2022,Azerbaijan Grand Prix,Race,race,Aston Martin,STR,111.139,23,109.9045,18,9,-1.234499999999997,110.649,0.0,0.0,0.387531328320802,0.3333333333333333,-0.2745680106068059,-0.9599319893931911,True,0.34755555555555556,0.4924444444444445,0.34177777777777774,3.0,3.0,3.0
2022,Azerbaijan Grand Prix,Race,race,Aston Martin,VET,110.159,23,109.9045,18,9,-0.2545000000000073,110.649,0.0,0.0,0.387531328320802,0.3333333333333333,-0.23363630178821726,-0.020863698211790016,True,0.34755555555555556,0.4924444444444445,0.34177777777777774,3.0,3.0,3.0
2022,Azerbaijan Grand Prix,Race,race,Haas F1 Team,MAG,110.515,21,109.9045,18,9,-0.6105000000000018,110.0895,0.375,0.375,0.23926237161531283,0.38425925925925924,-0.3934127617582333,-0.2170872382417685,True,0.25422222222222224,0.3395555555555556,0.1635555555555556,3.0,3.0,3.0
2022,Azerbaijan Grand Prix,Race,race,Haas F1 Team,MSC,109.664,21,109.9045,18,9,0.24049999999999727,110.0895,0.375,0.375,0.23926237161531283,0.38425925925925924,-0.26790288101912896,0.5084028810191262,True,0.25422222222222224,0.3395555555555556,0.1635555555555556,3.0,3.0,3.0
2022,Azerbaijan Grand Prix,Race,race,McLaren,NOR,109.299,29,109.9045,18,9,0.6054999999999922,109.6345,0.75,0.75,0.3907218442932729,0.6990740740740741,0.2594772926936577,0.34602270730633444,True,0.43466666666666665,0.36177777777777775,0.3191111111111111,3.0,3.0,3.0
2022,Azerbaijan Grand Prix,Race,race,McLaren,RIC,109.97,29,109.9045,18,9,-0.06550000000000011,109.6345,0.75,0.75,0.3907218442932729,0.6990740740740741,0.04057543152386005,-0.10607543152386016,True,0.43466666666666665,0.36177777777777775,0.3191111111111111,3.0,3.0,3.0
2022,Azerbaijan Grand Prix,Race,race,Mercedes,HAM,109.778,37,109.9045,18,9,0.12649999999999295,109.438,0.875,0.875,0.8018379281537176,0.9259259259259259,-0.03013038881255811,0.15663038881255106,True,0.608,0.3857777777777778,0.6262222222222222,3.0,3.0,3.0
2022,Azerbaijan Grand Prix,Race,race,Mercedes,RUS,109.098,37,109.9045,18,9,0.8064999999999998,109.438,0.875,0.875,0.8018379281537176,0.9259259259259259,-0.09081960026679484,0.8973196002667946,True,0.608,0.3857777777777778,0.6262222222222222,3.0,3.0,3.0
2022,Azerbaijan Grand Prix,Race,race,Red Bull Racing,PER,107.9525,36,109.9045,18,9,1.9519999999999982,107.72999999999999,1.0,1.0,0.9149007936507937,0.7685185185185185,0.6328857924494375,1.3191142075505606,True,0.9555555555555555,0.9555555555555555,0.9555555555555555,3.0,3.0,3.0
2022,Azerbaijan Grand Prix,Race,race,Red Bull Racing,VER,107.5075,36,109.9045,18,9,2.3970000000000056,107.72999999999999,1.0,1.0,0.9149007936507937,0.7685185185185185,1.05349042621627,1.3435095737837355,True,0.9555555555555555,0.9555555555555555,0.9555555555555555,3.0,3.0,3.0
2022,Azerbaijan Grand Prix,Race,race,Williams,ALB,110.39,18,109.9045,18,9,-0.4855000000000018,110.5255,0.125,0.125,0.16065162907268168,0.1527777777777778,0.26859346837757936,-0.7540934683775812,True,0.07288888888888888,0.32977777777777784,0.13333333333333333,3.0,3.0,3.0
